id,name,taxa_kind_id_name,description,col_id,eol_id,Autore,"Inizio fioritura","Fine fioritura","Limite altitudinale inferiore","Limite altitudinale superiore","Ciclo biologico","Nome Italiano",Progressivo,Sinonimi,Diffusione
1180,"Melandrium diurnum",Specie,"C. net prati e al margine dei boschi.",5ebe34c2ec8e2be19df7f6f7b1ecc54e,50118547,Fries,Marzo,Agosto,0,1000,,,,"(= M. rubrum Garcke)",
1179,"Melandrium album",Specie,"C. nelle siepi, in luoghi incolti e nei prati.",988506dfa6da5447f1a0f4ff283ae17c,49940781,Garcke,Marzo,Agosto,0,1000,,,295,,
1177,"Melandrium elisabethae",Specie,"In luoghi rupestri e sassosi dei monti calcareo-dolomitici tra la Val di Ledro e i Laghi d'Idro e di Garda, fin verso i 2000 m. Endemismo trentino-occid.-insubrico.<br /><br />Ha pure fi. ermafroditi con 3 stili, ma statura più alta, fg. inf. obovate od ovali-lanceolate e fi. bianco-rosei: <em>M. noctiflorum</em> Fries, riscontrato spontaneo solo nei dintorni di Vipiteno e di Bressanone e, con carattere avventizio, su macerie e terreno coltivato, rinvenuto in poche altre località; 3-4; E.",091efcd52f813d87257d53a64cde6a7b,50122807,Rolurb.,Giugno,Agosto,,,,,289,,
1175,"Heliosperma alpestre",Specie,"Come il precedente.<br /><br />Soltanto del circondario di Primiero, di Siusi e di Braces (Pusterìa) è noto: <em>H. glutinosum</em> Kern. (H. eriophorum Jur.). P. lanoso-biancastra con fg. inf. spatolate, le rimanenti lanceolate; capsula quasi sferica, interam. contenuta entro il cai. In incavature delle rocce o sotto rupi strapiombanti; 3-4; P-E.",8afe490b62d255fb3df04b2623ba040a,49903274,Rchb.,,,,,,,294,,
1174,"Heliosperma quadridentatum",Specie,"<div>Diffuso in luoghi umidi di montagna sull'Alpe di Puaz (Val Gardena) a 2400 m. (Chiarugi).</div>",d30507bf9f2b1b1859e9281d2323564d,52310394,"Schinz et Thellg.",Giugno,Agosto,1000,3000,,,,,
1173,"Silene nutans",Specie,"Freq. su pendii soleggiati e nei prati magri.",1d28a0e850c5968df3981aebe0324506,593152,L.,Marzo,Agosto,0,3000,,,293,,
1172,"Silene italica",Specie,"In luoghi sassosi dei colli, fra i cespugli; rara.",763788ef391bfbcafc819a9b0b3046fa,467287,Pers.,Marzo,Maggio,,,,,,,
1170,"Silene otites",Specie,"Freq. in luoghi asciutti, specialm. su colli soleggiati.<br /><br />Tali li ha pure, ma non giallognoli, bensì rosei o bianchicci: <em>S. gallica</em> L. P. alta fino a 4,5 dm. con fg. inf. spatolate e ± pelose; infiorescenza a racemo, unilaterale; cai. peloso sulle nervature. Rara nei seminati (dintorni di Trento, Valsugana, Bolzano).",ec6bcf9eada2856c24555506214fbadf,2903921,Wib.,Marzo,Agosto,0,1000,,,292,,
1169,"Silene rupestris",Specie,"Freq. nei pascoli asciutti e in luoghi sassosi, su terreno povero di Calcio.",9667ab01641e5d1380f1576dfb58d6ad,5200728,L.,Giugno,Agosto,700,3000,,,291,,
1168,"Silene armeria",Specie,"Nei prati sassosi e in genere in luoghi asciutti.",eb10b6a9376553820051ffe9a470999f,585751,L.,Marzo,Agosto,0,1000,,,,,
1167,"Silene saxifraga",Specie,"Freq. in luoghi soleggiati c sui muri, specialm. su substrato calcareo.",e16c650d380d662d86a95c6755e0fa73,5200761,L.,Giugno,Agosto,700,3000,,,,,
1166,"Silene cucubalus",Specie,"C. nei prati e nei campi. In alta montagna, ma non di rado anche più in basso, si presenta nella ssp. alpina Thomas, non più alta di 25 cm., con f. legnosi alla base, ± prostrati, portanti 1 o pochi fi. e con poche fg. piccole (1-2 cm.).",922e2880159e6e9f374c7724e38cc2fd,581986,Wib.,Marzo,Agosto,0,3000,,"Bobbolini, Strigoli",290,,
1165,"Silene pumilio",Specie,"Sugli alti pascoli con terreno povero di Calcio; specie ossifila, presente quasi soltanto ad est del solco Adige-Isarco.",99c58472d03ed0fa40cf17f1ed065dd4,50118173,Wulf.,Giugno,Agosto,2200,3000,,,289,,
1164,"Silene acaulis",Specie,"C. sui pascoli elevati e su detriti rocciosi.",171ced4cccd143ca76b49bf2aaf2be49,588670,L.,Giugno,Agosto,1900,3000,,,288,,
1163,"Silene pendula",Specie,"Originaria delle reg. mediterranee.",2af47156bbc3b9e8c82fd6e92206930f,587993,L.,,,,,,,,,
1162,"Cerastium carinthiacum",Specie,"Su sfasciume di rocce, specialm. calcaree: (ma non mancante anche più in basso).",ba54f84e4b80742fede26caac57ab398,46227288,Vest.,Giugno,Agosto,1900,3000,,,,,
1161,"Cerastium arvense",Specie,"Freq. in prati asciutti, su muri, al margine dei campi ecc.. Specie polimorfa. Notevoli le sottospecie proprie delle stazioni aride: strictum Haenke e suffruticosum Koch, con lamine fogliari nella prima oblungo-lanceolate e diritte, nella seconda lineari, assai patenti o.ricurve in basso e più rigide.",b78f411ebf77d6cbea5df0a51d3c3a6c,47131344,L.,Marzo,Agosto,0,3000,,,286,,
1160,"Cerastium alpinum",Specie,"Su pascoli sassosi e detriti di rocce.",f4103bb8c00000b4b042b5dc998dad56,589306,L.,Giugno,Agosto,1900,3000,,,285,,
1159,"Cerastium silvaticum",Specie,"Su terreno umido e ricco di humus, nei dintorni di Trento e in numerosi punti della Valsugana.",eebf23c80b478e4601a3dfd9d87ffd3d,5202400,"W. et K.",Giugno,Agosto,0,1000,,,,,
1158,"Cerastium latifolium",Specie,"Su suolo sassoso, calcareo-dolomitico, nel Tr. merid.; 5-7; sull'Ortles fino a 3020 m. (Pitschmann e Reisigl ).",f494c4592707eb19dd1e1dec51179c75,11254233,L.,,,1900,3000,,,,,
1156,"Cerastium uniflorum",Specie,"Diffuso, di solito su terreni non calcarei, in luoghi ghiaioso-umidi e su morene. Rinvenuto sulla cima del Dossobello (Schoeneck) a 3128 m.; (Bolzon).<br /><br /><em>C. pedunculatum</em> Gaud. (= C. filiforme Schleich.) indicato per il Tr. soltanto del M. Tonale, ma di parecchie stazioni nell'A.A.. (alta Vai Venosta, Pusteria, zona del Brennero), è pure specie d'alta montagna o di terreni non calcarei. Alto pochi cm., ha fg. bislungo-lanceolate, rigido e fragili; pt. soltanto di ⅓ più lunghi del cal.; denti della capsula revoluti; E",b75a5377705676c16765dccb6e04a2ab,5202442,Clairv.,Giugno,Agosto,2200,3000,,,,,
1155,"Cerastium glutinosum",Specie,"Lungo le strade e su pendii soleggiati dei colli.",6b70bfc2cd640a91fd4b458277522df5,52522969,Fries,Marzo,Maggio,,,,,,,
1154,"Cerastium semidecandrum",Specie,"Freq. in luoghi aridi, al piano e sui colli.",6abe3ef56223e117ee98f2adfb23de7d,588386,L.,Marzo,Maggio,,,,,,,
1153,"Cerastium caespitosum",Specie,"C. nei campi e al margine dei boschi.",6f733f0bae3c33482fbe5de3b491d0d7,52193192,Gilib.,Marzo,Agosto,0,3000,,,284,"(= C. triviale Lk).",
1152,"Cerastium brachypetalum",Specie,"In luoghi erbosi.",b3a1a58b198a2c343f9090d63cff8354,588569,Desp.,Marzo,Maggio,0,700,,,,,
1151,"Cerastium glomeratum",Specie,"In luoghi erbosi e nei campi.",d5f840b6667189d5e1aebfb21587f266,588538,Thuill.,Marzo,Agosto,0,1900,,,,,
1150,"Cerastium cerastioides",Specie,"In luoghi umidi e sassosi, su terreni non calcarei.",,488398,Britt.,Giugno,Agosto,2200,3000,,,,,
1149,"Cerastium tomentosum",Specie,"Originario dell'Europa sud-or. e del Caucaso.",41db3b2a6440d535b26ed8caa08b3d4b,587805,L.,Marzo,Maggio,,,,,,,
1147,"Stellaria graminea",Specie,"<div>C. al margine dei boschi e nei prati.</div><div><br />Somiglia alla <span style=\'text-decoration: underline;\'><em>S. graminea</em></span>: <em>S. palustris</em> Retz. che se ne distingue per il colore glauco; i f. eretti; le fg, completam. glabre; i pt. lunghi il aoppio del cal. o poco meno. Rinvenuta da Béguinot in posti umidi tra Ladrone e Riccomassimo; 3; P-E.</div>",aad148d66034ff71d5120f42cb0659a2,,L.,Marzo,Agosto,,,,,283,,
1146,"Stellaria longifolia",Specie,"Nei boschi umidi, specialm. nell'A.A.",f530b3672dfa0ccc4b0a74069bb50a0d,588868,Mühlb.,Giugno,Agosto,700,1900,,,,,
1145,"Stellaria alsine",Specie,"In sorgenti e acquitrini; nel Tr. nota soltanto della Val di Fiemme, dalla Val Cadino a Paneveggio.",dbeb3fbf3a146b08a1d05c180a050a81,51843630,Grimm.,Marzo,Agosto,1000,3000,,,,"(= St. uliginosa Mun.)",
1144,"Stellaria media",Specie,"C. nei campi, negli orti, lungo le strade; al piano in fi. tutto l'anno.",a8a38213d48193744493cc82362e2291,587772,Vill.,,,0,3000,,"Centonchio, Budellina",282,,
1143,"Stellaria nemorum",Specie,"Freq. in luoghi ombrosi ed umidi. Nell'alta Val Martello rinvenuta a ca. 2000 m. (Bolzon)",e9f65db137ecb43d594b4cb3b0587841,2904006,L.,Marzo,Agosto,0,2200,,,281,,
1142,"Stellaria aquatica",Specie,"C. in luoghi umidi.",5042fa83dd1a53ebf6edace9be64b525,587273,Scop.,Marzo,Agosto,0,1000,,,280,"(= Malachium aquaticum Fries)",
1141,"Arenaria biflora",Specie,"In luoghi umidi e sassosi.",75f00eb1c343dd43fddc0a3f1de4433f,5197874,L.,Giugno,Agosto,1900,3000,,,,,
1140,"Arenaria ciliata",Specie,"Nei pascoli sassosi.",2afe6c551a1c1aaf581fb64e013f9b11,466733,L.,Giugno,Agosto,1900,3000,,,279,,
1139,"Arenaria serpyllifolia",Specie,"C. nei campi, lungo le strade ecc..",099dd28384db88156ca1b90197483170,588852,L.,Marzo,Agosto,0,3000,,,278,,
1138,"Minuartia verna",Specie,"Molto diffusa su pendii erboso-sassosi; rinvenuta sull'Ortles a 3020 m.<br />(Pitschmann e Reisigl). Non rara la ssp. Gerardi (Hayek) alta pochi cm., cespugliosa, glabra; f. 1-3 fiori e fg. lineari, ottusette.",aec2a5deb3b1245499b252dddb6c84a7,52193134,Hiern,Marzo,Agosto,1000,2200,,,277,,
1137,"Minuartia recurva",Specie,"Freq. in luoghi sassosi e rupestri.",bf9689b1b33cb9620e16765a8b33ca9d,39872041,"Schinz et Thellg.",Giugno,Agosto,2200,3000,,,,,
1136,"Minuartia austriaca",Specie,"In stazioni sassose delle Alpi calcareo-dolomitiche.",d5e372ddc5277a92577d67e1f3c65e72,5202798,Hayek,,,1900,3000,,,,,
1135,"Minuartia laricifolia",Specie,"Su pendii sassosi, specialm. di rocce silicee.",05dcbcea338d5b43fb3b2054d9c3ea0f,52522344,"Schinz et Thellg.",Giugno,Agosto,1000,3000,,,276,,
1134,"Minuartia liniflora",Specie,"In luoghi rupestri e soleggiati, calcarei del Tr. merid. e del circondario di Bolzano.",20787abf01d8a3e7dbd1d9babf827319,49033340,"Schinz et Thellg.",Giugno,Agosto,0,2200,,,,"(= M. capillacea Aschers.et Graebn.)",
1133,"Minuartia biflora",Specie,"Rara su creste rocciose e morene; diffusa esclusivam. nell'A.A.; nel Tr. nota soltanto dei Monzoni e dell'Adamello (M. Gel e Val di Fumo).",32bb1dd844140beb606287c75417aa96,589322,"Schinz et Thellg",Giugno,Agosto,2200,3000,,,,,
1130,"Minuartia tenuifolia",Specie,"Sui muri, nei campi, in luoghi arenosi: rinvenuta in Val d'Adige da Appiano al M. Baldo; ad Arco e Riva; a Calceranica e a Stenico.<br /><br /> È p. interam., ma brevem. peloso-glandolosa, con cal. a sp. lineari-lanceolati, più lunghi della capsula: M. viscosa Schinz et Thellg. Indicata di Trento, Rovereto ed Ala.",0bcce71b43ba66864a3a6a163c216597,5202893,Hiern.,Marzo,Agosto,0,700,,,,,
1129,"Minuartia fasciculata",Specie,"In luoghi aridi; verso nord non oltre Bolzano e Glorenza.",749afba2e4836c99a0109034fdfc68c3,5202864,Hiern.,Giugno,Agosto,0,700,,,,,
1128,"Minuartia lanceolata",Specie,"Freq. in luoghi rupestri.",250d695f477bce9f895818b494358eab,5202921,Mattf.,Giugno,Agosto,2200,3000,,,,,
1127,"Minuartia aretioides",Specie,"Su rupi e detriti.",96c494d712c2257cb1c5470536f7d90a,,"Schinz et Thellg.",Giugno,Agosto,2200,3000,,,,,
1126,"Minuartia sedoides",Specie,"Su rocce e ghiaie.<br />Rinvenuta sulla cima del Dossobello (Schòneck) a 3128 m. (Bolzon).",afc41997d131a5cfa4857236830f6420,,Hiern,,,2200,3000,,,275,,
1125,"Moehringia ciliata",Specie,"In luoghi umidi e sassosi, soltanto su suolo calcareo.",a97647eadcca029039792f9148dd58b0,,"Dalla Torre",Giugno,Agosto,1900,3000,,,,,
1123,"Moehringia ponae",Specie,"Su rupi calcaree umide. Soltanto nel Tr. centrale e merid. e a Salorno.<br /><br /><em>M. glaucovirens</em> Bert. differisce dalla M. ponile per le fg. non carnose e i sp. piuttosto acuti, di lunghezza eguale a quelli dei pt. Rara sulle rupi e su ghiaie minute delle Alpi Ledrensi (M. Tremalzo, Val Concei) e in Pusteria (a Braies, sopra il Lago di Landro, a Sluder e in qualche altro punto delle Dolomiti or.).",d50a0702d055bdaab17599f87f29e95d,,Fenzl.,Giugno,Agosto,0,1000,,,,"(= M. bavarica Kern.)",
1122,"Moehringia trinervia",Specie,"In luoghi ombrosi ed umidi; non indicata per la Val d'Adige a sud di Trento e per la bassa Valle del Sarca; né per le Valli del Noce. Giudicarle e di Fassa; in Val di Fiemmc rinvenuta sopra la Malga Bombassi.",f8ccd5e98a84f8598ca526810fd9521e,482255,Clairv.,Marzo,Maggio,700,1000,,,273,,
1121,"Moehringia muscosa",Specie,"C. in luoghi umidi c sassosi, ma non mancante nemmeno in stazioni asciutte.",f176c931d125f208c192f5fb0f2b38cd,,L.,Marzo,Novembre,0,2200,,,272,,
1118,"Sagina saginoides",Specie,"Nelle stesse stazioni della <em>S. procumbens</em>. Sull'Alpe di Puez (Val Gardena) a 2500 m. (Chiarugj).<br /><br />Hanno pt. lunghi fino a 2 volte i sp.: S. nodosa Fenzl. F. alti in media 10-20 era.; fg. sup. assai più brevi delle tnf. e peduncoli fiorali eretti anche dopo la fioritura. Nota di Bolzano e Vipiteno; E; e: S. glabra Fenzl. F. alti fino a 10 cm.; fg. sup. non molto più brevi delle inf. e peduncoli fiorali riflessi dopo la fioritura. Nota soltanto del M. Tonale, di Mocenigo (Val di Rumo) e del Colsanto; E.",e1e392e278537f03283887d47b692886,47131676,"Dalla Torre",Giugno,Agosto,1000,2200,,,,,
1117,"Sagina subulata",Specie,"Poco diffusa e poco freq., su terreno umido e sabbioso, in prati umidi e sui muri del piano.<br /><br />Hanno pt. lunghi fino a 2 volte i sp.: S. nodosa Fenzl. F. alti in media 10-20 era.; fg. sup. assai più brevi delle tnf. e peduncoli fiorali eretti anche dopo la fioritura. Nota di Bolzano é Vipiteno; E; e: S. glabra Fenzl. F. alti fino a 10 cm.; fg. sup. non molto più brevi delle inf. e peduncoli fiorali riflessi dopo la fioritura. Nota soltanto del M. Tonale, di Mocenigo (Val di Rumo) e del Colsanto; E.",282fb491c9e3e01c3cca116802d67e4c,47379746,Presl.,Giugno,Agosto,,,,,,,
1115,"Sagina procumbens",Specie,"In luoghi erbosi ed umidi.<br /><br />Risulta indicata soltanto per la Valle Lagarina: <em>S. apetala</em> Ard. P. (1) con f. quasi eretti, alti fino a 15 cm., non radicanti; fg. con mucrone lungo come la loro larghezza; peduncoli dei fi. eretti anche dopo la fioritura; sp, patenti a stella nel fr. e. almeno 2, apicolati (ristretti in una punta breve). In campi sabbiosi ed umidi, sui selciati e su terreni alluvionati; 2; P-E.",1f9e6011341287129058c69e55205757,,L.,Marzo,Agosto,0,3000,,,271,,
1113,"Herniaria hirsuta",Specie,"In luoghi sabbiosi, aridi; poco freq. e poco diffusa; Riva, negli oliveti: Mattarello, su terreno sterilissimo: Val di Sopranes (Merano).<br /><br />Segnalata finora soltanto nell'A.A. sett.: H. alpina Vill. F. glabro e fg. solam. cigliate, assai piccole; fi. distintam. pedicellati, sp. ottusi e senza setola apicale, più brevi del fr. In luoghi arenosi o rupestri; 4-7; E.",fbd6b562e0077a353e4d48ab727fbb88,48306943,L.,Giugno,Agosto,0,300,,,,,
1112,"Herniaria glabra",Specie,"In luoghi arenosi.",ce0ad6c1def8c1f4dd9e844fd2b82770,50122582,L.,Giugno,Agosto,0,1900,,,267,,
1111,"Scleranthus perennis",Specie,"In luoghi sabbiosi, nei campi, lungo le strade, specialm. nell'A.A.",fc03150a8c7e307339fcf34bda1ce51d,47132203,L.,Marzo,Agosto,0,1000,,,,,
1110,"Scleranthus annuus",Specie,"C. nei campi, sui pascoli magri e sassosi, quasi sempre su terreno non calcareo.",5170b9b879ff7194da876a651f66a42d,,L.,Marzo,Agosto,0,1900,,,266,,
1109,Herniaria,Genere,"(da) lat. hernia, perché p. usata in passato per guarire le ernie).",fe6814c869b8d9365f306e6f34f17824,,,,,,,,,,,
1108,"Spergularia rubra",Specie,"(diminutivo di Spergula. Vedere l'etimologia del gen. precedente).<br /><br />P. annua con f. prostrati od ascendenti, alti in media 20 cm.: Tg. lineari, piano-convesse, mucronate; pt. rosei, più brevi del cai. Freq. in luoghi arenosi e lungo le strade; 2-5; P-E. Nel 1921 numerosa lungo una strada ex militare sulla vetta della Panarotta (2008) (D).",86599d1175d6364260ca34793d635455,586100,Presl.,Marzo,Agosto,0,1900,,,269,,
1107,"Spergula arvensis",Specie,"(dal lat. spergere = spargere qua e là, forse per i f. prostrati).<br /><br />P. annua con f. di solito eretti, ramosi, alti in media 20 cm.; fg. sottili, a margine revoluto e quindi solcate di sotto: cor. bianca; pt. ottusi, un po' più lunghi del cal. Freq. nei campi. Nel 1921 poco sotto la cima della Panarotta (2000 m.) (D).",561a25ba0ed22db88d7944821d75564a,,L.,Marzo,Agosto,0,1000,,Renaiola,268,,
1106,Arenaria,Genere,"(da arena, per la predilezione di alcune specie del gen. per i luoghi sabbiosi).",24a758d73a2be54f2151068e3d65d579,37240,,,,,,,,,,
1105,Moehringia,Genere,"(dedicata a Paolo Enrico Moehring, botanico tedesco del sec. XVIII).",9c938ce6c0f578a603ebc3e7f7b5ca19,60797,,,,,,,,,,
1104,"Holosteum umbellatum",Specie,"(dal gr. holos = affatto e \'osteon\' = osso, cioè tutto il contrario dell'osso, per la gracilità della p.).<br /><br />P. annua, alta fino a 25 cm., glauca; fg. oblunghe, le inf. picciolate, le sup. scssili: pt. bianchi o rosei, denticolati, più lunghi dei sp. Freq. nei campi e in boschi erbosi; Rinvenuta però anche a Pian Trevisan (Marmolada) a 1717 m..",6e47e2bb613695f540a59b5ba45f57f1,488211,L.,Giugno,Agosto,0,700,,,274,,
1103,Cerastium,Genere,"(dal gr. keras = corno, per la forma della capsula ch'è leggerm. incurvata).",3152f55da2194b4aa121d0b521d0854f,37661,,,,,,,,,,
1102,Stellaria,Genere,"(da \'stella\', per la disposizione dei pt.).",f167e53d1b2d2b8fc6ffba6205ff373b,47131887,,,,,,,,,,
1101,Minuartia,Genere,"(gen. dedicato al botanico J. Minuart, 1693-1765).",0b847b2cf44fb4caa409d425f4f88901,60601,L.,,,,,,,,,
1100,Sagina,Genere,"(nome lat. per indicare foraggio in genere).",b9bf7d3b222fd47654f65305e2c8ae92,71897,L.,,,,,,,,,
1099,"Polycarpon tetraphyllum",Specie,"<div>(dal gr. polys = molto e \'karpòs\' = fr., per il gran numero di fr. prodotti dalla p.).</div><div><br />P. annua cespugliosa, alta fino a 15 cm., di un verde chiaro, con fg. obovato-bislunghe, ottuse, lunghe fino a 15 mm.; fi. piccolissimi c numerosissimi, cor. bianca, più breve del cai. In luoghi incolti e lungo le strade a Trento, Rovereto, Arco, Riva, Merano e certam. anche altrove ài piano in Val d'Adige e del basso Sarca.</div>",c935f510caff0aaba5afc2f89bda3e16,487620,L.,Giugno,Agosto,0,300,,,270,,
1098,"Telephium imperati",Specie,"(dal gr. telephion, nome usato da Dioscoride per una pianta medicinale).<br /><br />P. suffruticosa, glabra, con f. alto 15-30 cm.; fi. in corimbo terminale, bianchi; pt. di poco più lunghi del cai., tra loro concresciuti alla base. Su pendii rocciosi e soleggiati della Val Venosta.",c0455797044696b3d03996ade93a9b70,5219736,L.,Giugno,Agosto,0,1000,,,,,
1097,Lychnis,Genere,"(dal gr. lychnos = lampada per la forma a orciolo del fr.).",,,L.,,,,,,,,,
1096,"Agrostemma githago",Specie,"(dal gr. \'agros\' = campo e \'stemma\' = corona).<br /><br />P. annua alta fino a 1 m., con fg. lineari-lanceolate; fi. solitari, peduncolati, grandi, porporini; fr. una capsula. C. fra le biade.",fa2bd2e9271a977fde2cfa7ef0f10c65,587250,L.,Marzo,Agosto,0,1000,,Gittaione,287,,
1094,Heliosperma,Genere,,d837ef2de7c2c7bf30eaba22ae58efa9,49903271,,,,,,,,,,
1093,Silene,Genere,"(per il cal. rigonfio di certe specie, che fu paragonato al ventre del dio Sileno).",e27d6f2c46a34ff710703d3cf8526ffa,,,,,,,,,,,
1092,"Cucubalus baccifer",Specie,"(dal nome di una p. in Dioscoride).<br /><br />Fg. ovato-acuminate; cal. rigonfio-campanulato, con 10 nervi, pt. bifidi con una squametta alla fauce. In luoghi umidi presso il piano; specialm. nei diritorni di Bolzano e tra Bolzano e Merano.",a8437dada93048eaa174c7dd4bb69ac0,52475968,,Giugno,Agosto,0,700,,,,,
1091,Dianthus,Genere,"(dal gr. Diòs = di Giove e \'anthos\' = fi., cioè fi. di Giove).",7bf664179ac92fe3d0751aebce35ac77,61658,L.,,,,,,,,,
1090,Tunica,Genere,"da Tunisi, dove una specie di questo genere fu già ritenuta un rimedio contro la tosse.",,,Hall.,,,,,,,,,
1088,Saponaria,Genere,"(dal lat. sapo = sapone, perché il rizoma della S. officinalis ha proprietà detergenti, simili a quelle del sapone).",de3df1c8ee2b25b70556a7d32eb7369c,61449,,,,,,,,,,
1087,Gypsophila,Genere,"(dal gr. ghypsos = gesso e \'filos\' = amico, cioè p. vegetanti a preferenza su suolo calcareo o gessoso).",38b273476739530cfcc618964eec3933,47131481,L.,,,,,,,,,
1085,"Portulaca grandiflora",Specie,"Originaria dell'America merid.",9b2b59f341a5777c0b77f61e2d886b71,,Hook,Giugno,Agosto,,,,,,,
1084,"Portulaca oleracea",Specie,"Erba infestante. C. negli orti, lungo le strade. Originaria dell'America occid. temperata.<br /><br />Di questa specie si coltiva per insalata una forma di maggiori dimensioni e con fi. a pt. lunghi il doppio del cal.",8886869b263ea6db5a3b38f026a96bcc,,L.,Giugno,Agosto,0,700,,Porcellana,265,,
1082,"Phytolacca americana",Specie,"(dal gr. fytón = pianta e \'lacca\' = colore, per l'impiego che viene fatto delle bacche della p.).<br /><br />P. erbacea, alta anche oltre 2 m., glabra; fg. grandi, ovali-acute, intere; fi. bianchicci, in racemi; fr. una bacca porporina o quasi nera, costata. Compare qui e lì al piano come p. subspontanea.<br /><br />Il succo delle bacche di questa pianta, originaria dell'America sett. è usato per colorire i confetti, le bibite zuccherate e la carta.",48a10f7d26a2895b4519d0ce2f415228,404121,L.,Giugno,Agosto,,,,"Erba amaranta",,,
1080,"Amaranthus ascendens",Specie,"Freq. nei coltivati e su macerie; 2-4; E.",15f32681fa74347ca28ebf2ed3d2e27e,48580225,Lois.,Giugno,Agosto,0,1000,,,,"(= A. viridis L.)",
1079,"Amarantus silvester",Specie,"Freq. nei coltivati e lungo le strade.",55ce4b65daa1f42a5398e3fda30912b2,585581,Desf.,Giugno,Agosto,0,1000,,,,,
1078,"Amarantus deflexus",Specie,"Divenuto freq. lungo le strade degli abitati del piano nella parte più merid. del Tr., ma notata anche a Bolzano. Originario dell'America tropicale.",223a19a63dc07522820c350816a2404f,585509,L.,Giugno,Agosto,,,,,,,
1077,"Amarantus patulus",Specie,"Freq. negli orti e nei campi, al piano e sui colli; fino nel circondario di Bolzano e a Merano. Originario dell'America e al presente quasi cosmopolita.",77517e7ccdc6c3349b1b3ce106a4be9c,51378926,Bert.,Settembre,Novembre,,,,,,,
1076,"Amarantus retroflexus",Specie,"C. negli orti, nei campi e lungo le strade.<br /><br />Originario dell'America sett.",befea13db7d8a2aca7162dfdada945a5,585492,L.,Marzo,Agosto,0,700,,"Amaranto spigato",264,,
1075,"Amarantus paniculatus",Specie,"Originario dell'America tropicale.",1b7e22639fd36ab82ba70fb4850ff4b0,49903550,L.,Giugno,Agosto,,,,"Code rosse.",,,
1074,"Amarantus caudatus",Specie,"Originario dell'India e dell'Africa tropicale.",95e294283fcce19aee7f0879ca3cbd95,585504,L.,Giugno,Agosto,,,,,,,
1073,Amarantus,Specie,"(dal prefisso gr. \'a\' = non e \'maroino\' = avvizzisco; p. che non avvizziscono. Con riferimento al perigonio membranaceo-scarioso).",ed0e1dddb68dfabae0b4385c23124eaf,47128684,L.,,,,,,,,,
1071,"Atriplex patulum",Specie,"Presso le case e lungo le strade.",,,L.,Giugno,Novembre,0,700,,,,,
1070,"Atriplex hastatum",Specie,"Su macerie, in luoghi incolti.",,49695139,L.,Marzo,Agosto,0,700,,"Atriplice comune",263,,
1069,"Atriplex hortense",Specie,"Coltivato negli orti e qui e lì inselvatichito.",,49045889,L.,Giugno,Agosto,0,1000,,"Bietolone rosso",,,
1068,"Chenopodium album",Specie,"C. nei campi, lungo le strade, in luoghi incolti.<br /><br />Specie polimorfa. Le sue fg. sono commestibili come quelle degli spinaci.",3afa60e42dd3999694521c603f7f90f3,47128802,L.,Marzo,Agosto,0,1900,,"Farinaccio selvatico",262,,
1067,"Chenopodium serotinum",Specie,"Lungo le strade, sui letamai, nei campi.",cc3f9953e80233c035befb36068ab00d,52192566,Torner.,Giugno,Agosto,0,700,,,,"(= Ch. ficifolium Sm.)",
1065,"Chenopodium glaucum",Specie,"In luoghi incolti, presso le case, sui mucchi di letame. Quasi esciusivam. nell'A.A..<br /><br /><em>Ch. opulifolium</em> Schrad. indicato solo a Trento, ha le fg. inf. e mediane di lunghezza quasi eguale alla larghezza, ovato-romboidali. quasi trilobate, ottuse, denticolate. Su macerie e in luoghi incolti, negli orti e nei campi; 2-3; E.",b5d620e6f2b6ec6b38f2ee73b0bc3228,586715,L.,Giugno,Agosto,0,700,,,,,
1063,"Chenopodium rubrum",Specie,"Presso le case e lungo le strade. Indicato soltanto dell'A.A.",c47ecc005de03b046901c667f95fffea,585968,L.,Giugno,Agosto,0,700,,,,,
1061,"Chenopodium murale",Specie,"Presso le case, su macerie, al piano e sui colli.<br /><br /><em>Ch. urbicum</em> L. Differisce per le fg. triangolari, cuneate alla base, acutam. dentate e per le infiorescenze rigide ed erette. Raro lungo le strade; E.",bc2d8753efc4295b2f6cac0bedfe9db7,47128767,L.,Giugno,Novembre,,,,,,,
1060,"Chenopodium hybridum",Specie,"Lungo le strade, su macerie.",43046e809a1f7c900b2dec6033cf8d83,489750,L.,Giugno,Agosto,0,700,,,,,
1059,"Chenopodium polyspermum",Specie,"Nei campi, negli orti, su macerie.",ad6a446f8d2116ed08c502a564494d49,585965,L.,Giugno,Agosto,0,700,,,261,,
1058,"Chenopodium vulvaria",Specie,"Negli abitati rurali presso le case, su macerie; quasi esciusivam. nel Tr.",11ff561d303d22896d9609ac8f924458,47128799,L.,Marzo,Agosto,0,700,,"Brinatola, Connina",260,,
1057,"Chenopodium bonus-henricus",Specie,"C. presso le case rurali, lungo le strade, nelle malghe.",f87d2d6ddd44d94bd31b0eb1026d9162,587526,L.,Marzo,Agosto,700,3000,,"Colubrina, Buon Enrico",259,,
1056,"Chenopodium botrys",Specie,"In luoghi arenosi, lungo le strade, al piano e sui colli.",591e3c9bbda10fa2bd397a1c5d9e8011,51843736,L.,Giugno,Agosto,,,,Botri,,,
